year,sex,agegrp,drugname,deaths,pop,rate
2006,F,70-79,HYDROCODONE,0,165789,0
2006,F,70-79,METHADONE,1,165789,0.6031763265
2006,F,70-79,METHAMPHETAMINE,0,165789,0
2006,F,70-79,MORPHINE,0,165789,0
2006,F,70-79,OPIATE,0,165789,0
2006,F,70-79,OXYCODONE,1,165789,0.6031763265
2006,F,80+,ACETAMINOPHEN,0,135963,0
2006,F,80+,ALCOHOL,0,135963,0
2006,F,80+,ALPRAZOLAM,1,135963,0.7354942153
2006,F,80+,AMITRIPTYLINE,0,135963,0
2006,F,80+,CITALOPRAM,0,135963,0
2006,F,80+,COCAINE,0,135963,0
2006,F,80+,DIAZEPAM,0,135963,0
2006,F,80+,DIPHENHYDRAMINE,2,135963,1.4709884307
2006,F,80+,HEROIN,0,135963,0
2006,F,80+,HYDROCODONE,1,135963,0.7354942153
2006,F,80+,METHADONE,1,135963,0.7354942153
2006,F,80+,METHAMPHETAMINE,0,135963,0
2006,F,80+,MORPHINE,0,135963,0
2006,F,80+,OPIATE,0,135963,0
2006,F,80+,OXYCODONE,1,135963,0.7354942153
2006,M,Total,ACETAMINOPHEN,15,3202917,0.4683230942
2006,M,Total,ALCOHOL,116,3202917,3.6216985954
2006,M,Total,ALPRAZOLAM,24,3202917,0.7493169508
2006,M,Total,AMITRIPTYLINE,16,3202917,0.4995446338
2006,M,Total,CITALOPRAM,15,3202917,0.4683230942
2006,M,Total,COCAINE,148,3202917,4.6207878631
2006,M,Total,DIAZEPAM,33,3202917,1.0303108073
2006,M,Total,DIPHENHYDRAMINE,40,3202917,1.2488615846
2006,M,Total,HEROIN,41,3202917,1.2800831242
2006,M,Total,HYDROCODONE,34,3202917,1.0615323469
2006,M,Total,METHADONE,209,3202917,6.5253017796
2006,M,Total,METHAMPHETAMINE,59,3202917,1.8420708373
2006,M,Total,MORPHINE,29,3202917,0.9054246488
2006,M,Total,OPIATE,36,3202917,1.1239754262
2006,M,Total,OXYCODONE,65,3202917,2.029400075
2006,M,0-9,ACETAMINOPHEN,0,428862,0
2006,M,0-9,ALCOHOL,0,428862,0
2006,M,0-9,ALPRAZOLAM,0,428862,0
2006,M,0-9,AMITRIPTYLINE,0,428862,0
2006,M,0-9,CITALOPRAM,0,428862,0
2006,M,0-9,COCAINE,0,428862,0
2006,M,0-9,DIAZEPAM,0,428862,0
2006,M,0-9,DIPHENHYDRAMINE,0,428862,0
2006,M,0-9,HEROIN,0,428862,0
2006,M,0-9,HYDROCODONE,0,428862,0
2006,M,0-9,METHADONE,1,428862,0.2331752405
2006,M,0-9,METHAMPHETAMINE,0,428862,0
2006,M,0-9,MORPHINE,0,428862,0
2006,M,0-9,OPIATE,0,428862,0
2006,M,0-9,OXYCODONE,0,428862,0
2006,M,10-19,ACETAMINOPHEN,1,462181,0.2163654499
2006,M,10-19,ALCOHOL,4,462181,0.8654617996
2006,M,10-19,ALPRAZOLAM,0,462181,0
2006,M,10-19,AMITRIPTYLINE,0,462181,0
2006,M,10-19,CITALOPRAM,0,462181,0
2006,M,10-19,COCAINE,3,462181,0.6490963497
2006,M,10-19,DIAZEPAM,1,462181,0.2163654499
2006,M,10-19,DIPHENHYDRAMINE,3,462181,0.6490963497
2006,M,10-19,HEROIN,0,462181,0
2006,M,10-19,HYDROCODONE,0,462181,0
2006,M,10-19,METHADONE,11,462181,2.3800199489
2006,M,10-19,METHAMPHETAMINE,0,462181,0
2006,M,10-19,MORPHINE,2,462181,0.4327308998
2006,M,10-19,OPIATE,1,462181,0.2163654499
2006,M,10-19,OXYCODONE,1,462181,0.2163654499
2006,M,20-29,ACETAMINOPHEN,1,465274,0.2149271182
2006,M,20-29,ALCOHOL,14,465274,3.008979655
2006,M,20-29,ALPRAZOLAM,5,465274,1.0746355911
2006,M,20-29,AMITRIPTYLINE,0,465274,0
2006,M,20-29,CITALOPRAM,3,465274,0.6447813546
2006,M,20-29,COCAINE,32,465274,6.8776677829
2006,M,20-29,DIAZEPAM,7,465274,1.5044898275
2006,M,20-29,DIPHENHYDRAMINE,2,465274,0.4298542364
2006,M,20-29,HEROIN,5,465274,1.0746355911
2006,M,20-29,HYDROCODONE,2,465274,0.4298542364
2006,M,20-29,METHADONE,40,465274,8.5970847286
2006,M,20-29,METHAMPHETAMINE,10,465274,2.1492711821
2006,M,20-29,MORPHINE,3,465274,0.6447813546
2006,M,20-29,OPIATE,10,465274,2.1492711821
2006,M,20-29,OXYCODONE,13,465274,2.7940525368
2006,M,30-39,ACETAMINOPHEN,1,452815,0.2208407407
2006,M,30-39,ALCOHOL,26,452815,5.7418592582
2006,M,30-39,ALPRAZOLAM,2,452815,0.4416814814
2006,M,30-39,AMITRIPTYLINE,2,452815,0.4416814814
2006,M,30-39,CITALOPRAM,2,452815,0.4416814814
2006,M,30-39,COCAINE,26,452815,5.7418592582
2006,M,30-39,DIAZEPAM,2,452815,0.4416814814
2006,M,30-39,DIPHENHYDRAMINE,10,452815,2.208407407
2006,M,30-39,HEROIN,10,452815,2.208407407
2006,M,30-39,HYDROCODONE,5,452815,1.1042037035
2006,M,30-39,METHADONE,38,452815,8.3919481466
2006,M,30-39,METHAMPHETAMINE,11,452815,2.4292481477
2006,M,30-39,MORPHINE,4,452815,0.8833629628
2006,M,30-39,OPIATE,4,452815,0.8833629628
2006,M,30-39,OXYCODONE,9,452815,1.9875666663
2006,M,40-49,ACETAMINOPHEN,6,495492,1.2109176334
2006,M,40-49,ALCOHOL,48,495492,9.6873410671
2006,M,40-49,ALPRAZOLAM,7,495492,1.4127372389
2006,M,40-49,AMITRIPTYLINE,10,495492,2.0181960556
2006,M,40-49,CITALOPRAM,7,495492,1.4127372389
2006,M,40-49,COCAINE,48,495492,9.6873410671
2006,M,40-49,DIAZEPAM,11,495492,2.2200156612
2006,M,40-49,DIPHENHYDRAMINE,12,495492,2.4218352668
2006,M,40-49,HEROIN,16,495492,3.229113689
2006,M,40-49,HYDROCODONE,15,495492,3.0272940835
2006,M,40-49,METHADONE,60,495492,12.109176334
2006,M,40-49,METHAMPHETAMINE,22,495492,4.4400313224
2006,M,40-49,MORPHINE,10,495492,2.0181960556
2006,M,40-49,OPIATE,14,495492,2.8254744779
2006,M,40-49,OXYCODONE,22,495492,4.4400313224
2006,M,50-59,ACETAMINOPHEN,6,433591,1.3837925603
2006,M,50-59,ALCOHOL,21,433591,4.8432739609
2006,M,50-59,ALPRAZOLAM,7,433591,1.6144246536
2006,M,50-59,AMITRIPTYLINE,3,433591,0.6918962801
2006,M,50-59,CITALOPRAM,2,433591,0.4612641868
2006,M,50-59,COCAINE,33,433591,7.6108590815
2006,M,50-59,DIAZEPAM,11,433591,2.5369530272
2006,M,50-59,DIPHENHYDRAMINE,12,433591,2.7675851205
2006,M,50-59,HEROIN,10,433591,2.3063209338
2006,M,50-59,HYDROCODONE,11,433591,2.5369530272
2006,M,50-59,METHADONE,48,433591,11.070340482
2006,M,50-59,METHAMPHETAMINE,13,433591,2.9982172139
2006,M,50-59,MORPHINE,10,433591,2.3063209338
2006,M,50-59,OPIATE,6,433591,1.3837925603
2006,M,50-59,OXYCODONE,18,433591,4.1513776808
2006,M,60-69,ACETAMINOPHEN,0,246600,0
2006,M,60-69,ALCOHOL,2,246600,0.8110300081
2006,M,60-69,ALPRAZOLAM,2,246600,0.8110300081
2006,M,60-69,AMITRIPTYLINE,0,246600,0
2006,M,60-69,CITALOPRAM,1,246600,0.4055150041
2006,M,60-69,COCAINE,6,246600,2.4330900243
2006,M,60-69,DIAZEPAM,1,246600,0.4055150041
2006,M,60-69,DIPHENHYDRAMINE,1,246600,0.4055150041
2006,M,60-69,HEROIN,0,246600,0
2006,M,60-69,HYDROCODONE,1,246600,0.4055150041
2006,M,60-69,METHADONE,8,246600,3.2441200324
2006,M,60-69,METHAMPHETAMINE,3,246600,1.2165450122
2006,M,60-69,MORPHINE,0,246600,0
2006,M,60-69,OPIATE,1,246600,0.4055150041
2006,M,60-69,OXYCODONE,1,246600,0.4055150041
2006,M,70-79,ACETAMINOPHEN,0,139186,0
2006,M,70-79,ALCOHOL,0,139186,0
2006,M,70-79,ALPRAZOLAM,1,139186,0.7184630638
2006,M,70-79,AMITRIPTYLINE,1,139186,0.7184630638
2006,M,70-79,CITALOPRAM,0,139186,0
2006,M,70-79,COCAINE,0,139186,0
2006,M,70-79,DIAZEPAM,0,139186,0
2006,M,70-79,DIPHENHYDRAMINE,0,139186,0
2006,M,70-79,HEROIN,0,139186,0
2006,M,70-79,HYDROCODONE,0,139186,0
2006,M,70-79,METHADONE,3,139186,2.1553891914
2006,M,70-79,METHAMPHETAMINE,0,139186,0
2006,M,70-79,MORPHINE,0,139186,0
2006,M,70-79,OPIATE,0,139186,0
2006,M,70-79,OXYCODONE,1,139186,0.7184630638
2006,M,80+,ACETAMINOPHEN,0,78916,0
2006,M,80+,ALCOHOL,1,78916,1.2671701556
2006,M,80+,ALPRAZOLAM,0,78916,0
2006,M,80+,AMITRIPTYLINE,0,78916,0
2006,M,80+,CITALOPRAM,0,78916,0
2006,M,80+,COCAINE,0,78916,0
2006,M,80+,DIAZEPAM,0,78916,0
2006,M,80+,DIPHENHYDRAMINE,0,78916,0
2006,M,80+,HEROIN,0,78916,0
2006,M,80+,HYDROCODONE,0,78916,0
2006,M,80+,METHADONE,0,78916,0
2006,M,80+,METHAMPHETAMINE,0,78916,0
2006,M,80+,MORPHINE,0,78916,0
2006,M,80+,OPIATE,0,78916,0
2006,M,80+,OXYCODONE,0,78916,0
2006,T,Total,ACETAMINOPHEN,61,6420258,0.9501175809
2006,T,Total,ALCOHOL,165,6420258,2.569990178
2006,T,Total,ALPRAZOLAM,41,6420258,0.63860362
2006,T,Total,AMITRIPTYLINE,53,6420258,0.8255119966
2006,T,Total,CITALOPRAM,43,6420258,0.6697550161
2006,T,Total,COCAINE,198,6420258,3.0839882136
2006,T,Total,DIAZEPAM,61,6420258,0.9501175809
2006,T,Total,DIPHENHYDRAMINE,93,6420258,1.4485399185
2006,T,Total,HEROIN,53,6420258,0.8255119966
2006,T,Total,HYDROCODONE,85,6420258,1.3239343341
2006,T,Total,METHADONE,338,6420258,5.2645859403
2006,T,Total,METHAMPHETAMINE,77,6420258,1.1993287497
2006,T,Total,MORPHINE,67,6420258,1.0435717692
2006,T,Total,OPIATE,59,6420258,0.9189661848
2006,T,Total,OXYCODONE,127,6420258,1.9781136521
2006,T,0-9,ACETAMINOPHEN,0,837702,0
2006,T,0-9,ALCOHOL,0,837702,0
2006,T,0-9,ALPRAZOLAM,0,837702,0
2006,T,0-9,AMITRIPTYLINE,0,837702,0
2006,T,0-9,CITALOPRAM,0,837702,0
2006,T,0-9,COCAINE,0,837702,0
2006,T,0-9,DIAZEPAM,0,837702,0
2006,T,0-9,DIPHENHYDRAMINE,0,837702,0
2006,T,0-9,HEROIN,0,837702,0
2006,T,0-9,HYDROCODONE,0,837702,0
2006,T,0-9,METHADONE,3,837702,0.3581225782
2006,T,0-9,METHAMPHETAMINE,0,837702,0
2006,T,0-9,MORPHINE,0,837702,0
2006,T,0-9,OPIATE,0,837702,0
2006,T,0-9,OXYCODONE,0,837702,0
2006,T,10-19,ACETAMINOPHEN,2,900878,0.2220056434
2006,T,10-19,ALCOHOL,4,900878,0.4440112868
2006,T,10-19,ALPRAZOLAM,0,900878,0
2006,T,10-19,AMITRIPTYLINE,0,900878,0
2006,T,10-19,CITALOPRAM,0,900878,0
2006,T,10-19,COCAINE,4,900878,0.4440112868
2006,T,10-19,DIAZEPAM,1,900878,0.1110028217
2006,T,10-19,DIPHENHYDRAMINE,3,900878,0.3330084651
2006,T,10-19,HEROIN,1,900878,0.1110028217
2006,T,10-19,HYDROCODONE,1,900878,0.1110028217
2006,T,10-19,METHADONE,13,900878,1.443036682
2006,T,10-19,METHAMPHETAMINE,0,900878,0
2006,T,10-19,MORPHINE,3,900878,0.3330084651
2006,T,10-19,OPIATE,1,900878,0.1110028217
2006,T,10-19,OXYCODONE,3,900878,0.3330084651
2006,T,20-29,ACETAMINOPHEN,7,908303,0.7706679379
2006,T,20-29,ALCOHOL,19,908303,2.0918129743
2006,T,20-29,ALPRAZOLAM,7,908303,0.7706679379
2006,T,20-29,AMITRIPTYLINE,2,908303,0.2201908394
2006,T,20-29,CITALOPRAM,6,908303,0.6605725182
2006,T,20-29,COCAINE,42,908303,4.6240076274
2006,T,20-29,DIAZEPAM,9,908303,0.9908587773
2006,T,20-29,DIPHENHYDRAMINE,7,908303,0.7706679379
2006,T,20-29,HEROIN,6,908303,0.6605725182
2006,T,20-29,HYDROCODONE,6,908303,0.6605725182
2006,T,20-29,METHADONE,53,908303,5.8350572441
2006,T,20-29,METHAMPHETAMINE,13,908303,1.4312404561
2006,T,20-29,MORPHINE,5,908303,0.5504770985
2006,T,20-29,OPIATE,15,908303,1.6514312955
2006,T,20-29,OXYCODONE,16,908303,1.7615267152
2006,T,30-39,ACETAMINOPHEN,9,885911,1.0159034034
2006,T,30-39,ALCOHOL,37,885911,4.1764917695
2006,T,30-39,ALPRAZOLAM,2,885911,0.2257563119
2006,T,30-39,AMITRIPTYLINE,7,885911,0.7901470915
2006,T,30-39,CITALOPRAM,5,885911,0.5643907797
2006,T,30-39,COCAINE,34,885911,3.8378573017
2006,T,30-39,DIAZEPAM,7,885911,0.7901470915
2006,T,30-39,DIPHENHYDRAMINE,21,885911,2.3704412746
2006,T,30-39,HEROIN,14,885911,1.580294183
2006,T,30-39,HYDROCODONE,16,885911,1.8060504949
2006,T,30-39,METHADONE,66,885911,7.4499582915
2006,T,30-39,METHAMPHETAMINE,16,885911,1.8060504949
2006,T,30-39,MORPHINE,10,885911,1.1287815593
2006,T,30-39,OPIATE,10,885911,1.1287815593
2006,T,30-39,OXYCODONE,19,885911,2.1446849627
2006,T,40-49,ACETAMINOPHEN,19,986116,1.926751011
2006,T,40-49,ALCOHOL,64,986116,6.4901086688
2006,T,40-49,ALPRAZOLAM,16,986116,1.6225271672
2006,T,40-49,AMITRIPTYLINE,24,986116,2.4337907508
2006,T,40-49,CITALOPRAM,19,986116,1.926751011
2006,T,40-49,COCAINE,68,986116,6.8957404606
2006,T,40-49,DIAZEPAM,21,986116,2.1295669069
2006,T,40-49,DIPHENHYDRAMINE,34,986116,3.4478702303
2006,T,40-49,HEROIN,18,986116,1.8253430631
2006,T,40-49,HYDROCODONE,32,986116,3.2450543344
2006,T,40-49,METHADONE,101,986116,10.242202743
2006,T,40-49,METHAMPHETAMINE,28,986116,2.8394225426
2006,T,40-49,MORPHINE,25,986116,2.5351986987
2006,T,40-49,OPIATE,23,986116,2.3323828028
2006,T,40-49,OXYCODONE,43,986116,4.3605417618
2006,T,50-59,ACETAMINOPHEN,19,878151,2.1636370055
2006,T,50-59,ALCOHOL,32,878151,3.6440202198
2006,T,50-59,ALPRAZOLAM,11,878151,1.2526319505
2006,T,50-59,AMITRIPTYLINE,15,878151,1.708134478
2006,T,50-59,CITALOPRAM,9,878151,1.0248806868
2006,T,50-59,COCAINE,44,878151,5.0105278022
2006,T,50-59,DIAZEPAM,19,878151,2.1636370055
2006,T,50-59,DIPHENHYDRAMINE,20,878151,2.2775126373
2006,T,50-59,HEROIN,14,878151,1.5942588461
2006,T,50-59,HYDROCODONE,24,878151,2.7330151648
2006,T,50-59,METHADONE,79,878151,8.9961749175
2006,T,50-59,METHAMPHETAMINE,17,878151,1.9358857417
2006,T,50-59,MORPHINE,21,878151,2.3913882692
2006,T,50-59,OPIATE,9,878151,1.0248806868
2006,T,50-59,OXYCODONE,35,878151,3.9856471154
2006,T,60-69,ACETAMINOPHEN,4,503343,0.7946867246
2006,T,60-69,ALCOHOL,8,503343,1.5893734491
2006,T,60-69,ALPRAZOLAM,3,503343,0.5960150434
2006,T,60-69,AMITRIPTYLINE,4,503343,0.7946867246
2006,T,60-69,CITALOPRAM,3,503343,0.5960150434
2006,T,60-69,COCAINE,6,503343,1.1920300868
2006,T,60-69,DIAZEPAM,4,503343,0.7946867246
2006,T,60-69,DIPHENHYDRAMINE,5,503343,0.9933584057
2006,T,60-69,HEROIN,0,503343,0
2006,T,60-69,HYDROCODONE,5,503343,0.9933584057
2006,T,60-69,METHADONE,18,503343,3.5760902605
2006,T,60-69,METHAMPHETAMINE,3,503343,0.5960150434
2006,T,60-69,MORPHINE,3,503343,0.5960150434
2006,T,60-69,OPIATE,1,503343,0.1986716811
2006,T,60-69,OXYCODONE,8,503343,1.5893734491
2006,T,70-79,ACETAMINOPHEN,1,304975,0.3278957292
2006,T,70-79,ALCOHOL,0,304975,0
2006,T,70-79,ALPRAZOLAM,1,304975,0.3278957292
2006,T,70-79,AMITRIPTYLINE,1,304975,0.3278957292
2006,T,70-79,CITALOPRAM,1,304975,0.3278957292
2006,T,70-79,COCAINE,0,304975,0
2006,T,70-79,DIAZEPAM,0,304975,0
2006,T,70-79,DIPHENHYDRAMINE,1,304975,0.3278957292
2006,T,70-79,HEROIN,0,304975,0
2006,T,70-79,HYDROCODONE,0,304975,0
2006,T,70-79,METHADONE,4,304975,1.3115829166
2006,T,70-79,METHAMPHETAMINE,0,304975,0
2006,T,70-79,MORPHINE,0,304975,0
2006,T,70-79,OPIATE,0,304975,0
2006,T,70-79,OXYCODONE,2,304975,0.6557914583
2006,T,80+,ACETAMINOPHEN,0,214879,0
2006,T,80+,ALCOHOL,1,214879,0.4653781896
2006,T,80+,ALPRAZOLAM,1,214879,0.4653781896
2006,T,80+,AMITRIPTYLINE,0,214879,0
2006,T,80+,CITALOPRAM,0,214879,0
2006,T,80+,COCAINE,0,214879,0
2006,T,80+,DIAZEPAM,0,214879,0
2006,T,80+,DIPHENHYDRAMINE,2,214879,0.9307563792
2006,T,80+,HEROIN,0,214879,0
2006,T,80+,HYDROCODONE,1,214879,0.4653781896
2006,T,80+,METHADONE,1,214879,0.4653781896
2006,T,80+,METHAMPHETAMINE,0,214879,0
2006,T,80+,MORPHINE,0,214879,0
2006,T,80+,OPIATE,0,214879,0
2006,T,80+,OXYCODONE,1,214879,0.4653781896
2007,F,Total,ACETAMINOPHEN,43,3268945,1.3154090999
2007,F,Total,ALCOHOL,58,3268945,1.7742727394
2007,F,Total,ALPRAZOLAM,20,3268945,0.611818186
2007,F,Total,AMITRIPTYLINE,27,3268945,0.8259545511
2007,F,Total,CITALOPRAM,45,3268945,1.3765909185
2007,F,Total,COCAINE,51,3268945,1.5601363743
2007,F,Total,DIAZEPAM,25,3268945,0.7647727325
2007,F,Total,DIPHENHYDRAMINE,41,3268945,1.2542272813
2007,F,Total,HEROIN,12,3268945,0.3670909116
2007,F,Total,HYDROCODONE,44,3268945,1.3460000092
2007,F,Total,METHADONE,112,3268945,3.4261818415
2007,F,Total,METHAMPHETAMINE,30,3268945,0.917727279
2007,F,Total,MORPHINE,31,3268945,0.9483181883
2007,F,Total,OPIATE,24,3268945,0.7341818232
2007,F,Total,OXYCODONE,74,3268945,2.2637272882
2007,F,0-9,ACETAMINOPHEN,0,415355,0
2007,F,0-9,ALCOHOL,0,415355,0
2007,F,0-9,ALPRAZOLAM,0,415355,0
2007,F,0-9,AMITRIPTYLINE,0,415355,0
2007,F,0-9,CITALOPRAM,0,415355,0
2007,F,0-9,COCAINE,0,415355,0
2007,F,0-9,DIAZEPAM,0,415355,0
2007,F,0-9,DIPHENHYDRAMINE,0,415355,0
2007,F,0-9,HEROIN,0,415355,0
2007,F,0-9,HYDROCODONE,0,415355,0
2007,F,0-9,METHADONE,0,415355,0
2007,F,0-9,METHAMPHETAMINE,0,415355,0
2007,F,0-9,MORPHINE,0,415355,0
2007,F,0-9,OPIATE,0,415355,0
2007,F,0-9,OXYCODONE,0,415355,0
2007,F,10-19,ACETAMINOPHEN,1,440326,0.2271044635
2007,F,10-19,ALCOHOL,1,440326,0.2271044635
2007,F,10-19,ALPRAZOLAM,1,440326,0.2271044635
2007,F,10-19,AMITRIPTYLINE,0,440326,0
2007,F,10-19,CITALOPRAM,0,440326,0
2007,F,10-19,COCAINE,0,440326,0
2007,F,10-19,DIAZEPAM,1,440326,0.2271044635
2007,F,10-19,DIPHENHYDRAMINE,0,440326,0
2007,F,10-19,HEROIN,0,440326,0
2007,F,10-19,HYDROCODONE,1,440326,0.2271044635
2007,F,10-19,METHADONE,1,440326,0.2271044635
2007,F,10-19,METHAMPHETAMINE,0,440326,0
2007,F,10-19,MORPHINE,1,440326,0.2271044635
2007,F,10-19,OPIATE,0,440326,0
2007,F,10-19,OXYCODONE,2,440326,0.454208927
2007,F,20-29,ACETAMINOPHEN,7,455393,1.5371338602
2007,F,20-29,ALCOHOL,9,455393,1.9763149631
2007,F,20-29,ALPRAZOLAM,4,455393,0.8783622058
2007,F,20-29,AMITRIPTYLINE,1,455393,0.2195905515
2007,F,20-29,CITALOPRAM,5,455393,1.0979527573
2007,F,20-29,COCAINE,6,455393,1.3175433087
2007,F,20-29,DIAZEPAM,2,455393,0.4391811029
2007,F,20-29,DIPHENHYDRAMINE,3,455393,0.6587716544
2007,F,20-29,HEROIN,1,455393,0.2195905515
2007,F,20-29,HYDROCODONE,3,455393,0.6587716544
2007,F,20-29,METHADONE,12,455393,2.6350866175
2007,F,20-29,METHAMPHETAMINE,5,455393,1.0979527573
2007,F,20-29,MORPHINE,3,455393,0.6587716544
2007,F,20-29,OPIATE,3,455393,0.6587716544
2007,F,20-29,OXYCODONE,8,455393,1.7567244117
2007,F,30-39,ACETAMINOPHEN,9,435336,2.0673686532
2007,F,30-39,ALCOHOL,14,435336,3.2159067938
2007,F,30-39,ALPRAZOLAM,4,435336,0.9188305125
2007,F,30-39,AMITRIPTYLINE,3,435336,0.6891228844
2007,F,30-39,CITALOPRAM,10,435336,2.2970762813
2007,F,30-39,COCAINE,6,435336,1.3782457688
2007,F,30-39,DIAZEPAM,3,435336,0.6891228844
2007,F,30-39,DIPHENHYDRAMINE,11,435336,2.5267839094
2007,F,30-39,HEROIN,3,435336,0.6891228844
2007,F,30-39,HYDROCODONE,13,435336,2.9861991657
2007,F,30-39,METHADONE,32,435336,7.3506441002
2007,F,30-39,METHAMPHETAMINE,6,435336,1.3782457688
2007,F,30-39,MORPHINE,3,435336,0.6891228844
2007,F,30-39,OPIATE,3,435336,0.6891228844
2007,F,30-39,OXYCODONE,14,435336,3.2159067938
2007,F,40-49,ACETAMINOPHEN,14,486426,2.878135626
2007,F,40-49,ALCOHOL,11,486426,2.2613922776
2007,F,40-49,ALPRAZOLAM,4,486426,0.8223244646
2007,F,40-49,AMITRIPTYLINE,10,486426,2.0558111614
2007,F,40-49,CITALOPRAM,13,486426,2.6725545098
2007,F,40-49,COCAINE,21,486426,4.317203439
2007,F,40-49,DIAZEPAM,9,486426,1.8502300453
2007,F,40-49,DIPHENHYDRAMINE,15,486426,3.0837167421
2007,F,40-49,HEROIN,6,486426,1.2334866968
2007,F,40-49,HYDROCODONE,19,486426,3.9060412067
2007,F,40-49,METHADONE,32,486426,6.5785957165
2007,F,40-49,METHAMPHETAMINE,9,486426,1.8502300453
2007,F,40-49,MORPHINE,11,486426,2.2613922776
2007,F,40-49,OPIATE,6,486426,1.2334866968
2007,F,40-49,OXYCODONE,21,486426,4.317203439
2007,F,50-59,ACETAMINOPHEN,8,453796,1.7629066805
2007,F,50-59,ALCOHOL,17,453796,3.7461766961
2007,F,50-59,ALPRAZOLAM,4,453796,0.8814533403
2007,F,50-59,AMITRIPTYLINE,9,453796,1.9832700156
2007,F,50-59,CITALOPRAM,11,453796,2.4239966857
2007,F,50-59,COCAINE,18,453796,3.9665400312
2007,F,50-59,DIAZEPAM,7,453796,1.5425433455
2007,F,50-59,DIPHENHYDRAMINE,5,453796,1.1018166753
2007,F,50-59,HEROIN,2,453796,0.4407266701
2007,F,50-59,HYDROCODONE,5,453796,1.1018166753
2007,F,50-59,METHADONE,29,453796,6.3905367169
2007,F,50-59,METHAMPHETAMINE,9,453796,1.9832700156
2007,F,50-59,MORPHINE,6,453796,1.3221800104
2007,F,50-59,OPIATE,10,453796,2.2036333507
2007,F,50-59,OXYCODONE,22,453796,4.8479933715
2007,F,60-69,ACETAMINOPHEN,3,276837,1.0836701741
2007,F,60-69,ALCOHOL,6,276837,2.1673403483
2007,F,60-69,ALPRAZOLAM,2,276837,0.7224467828
2007,F,60-69,AMITRIPTYLINE,4,276837,1.4448935655
2007,F,60-69,CITALOPRAM,5,276837,1.8061169569
2007,F,60-69,COCAINE,0,276837,0
2007,F,60-69,DIAZEPAM,3,276837,1.0836701741
2007,F,60-69,DIPHENHYDRAMINE,6,276837,2.1673403483
2007,F,60-69,HEROIN,0,276837,0
2007,F,60-69,HYDROCODONE,3,276837,1.0836701741
2007,F,60-69,METHADONE,5,276837,1.8061169569
2007,F,60-69,METHAMPHETAMINE,1,276837,0.3612233914
2007,F,60-69,MORPHINE,4,276837,1.4448935655
2007,F,60-69,OPIATE,1,276837,0.3612233914
2007,F,60-69,OXYCODONE,5,276837,1.8061169569
2007,F,70-79,ACETAMINOPHEN,1,167114,0.5983939107
2007,F,70-79,ALCOHOL,0,167114,0
2007,F,70-79,ALPRAZOLAM,1,167114,0.5983939107
2007,F,70-79,AMITRIPTYLINE,0,167114,0
2007,F,70-79,CITALOPRAM,1,167114,0.5983939107
2007,F,70-79,COCAINE,0,167114,0
2007,F,70-79,DIAZEPAM,0,167114,0
2007,F,70-79,DIPHENHYDRAMINE,1,167114,0.5983939107
2007,F,70-79,HEROIN,0,167114,0
2007,F,70-79,HYDROCODONE,0,167114,0
2007,F,70-79,METHADONE,0,167114,0
2007,F,70-79,METHAMPHETAMINE,0,167114,0
2007,F,70-79,MORPHINE,1,167114,0.5983939107
2007,F,70-79,OPIATE,0,167114,0
2007,F,70-79,OXYCODONE,2,167114,1.1967878215
2007,F,80+,ACETAMINOPHEN,0,138362,0
2007,F,80+,ALCOHOL,0,138362,0
2007,F,80+,ALPRAZOLAM,0,138362,0
2007,F,80+,AMITRIPTYLINE,0,138362,0
2007,F,80+,CITALOPRAM,0,138362,0
2007,F,80+,COCAINE,0,138362,0
2007,F,80+,DIAZEPAM,0,138362,0
2007,F,80+,DIPHENHYDRAMINE,0,138362,0
2007,F,80+,HEROIN,0,138362,0
2007,F,80+,HYDROCODONE,0,138362,0
2007,F,80+,METHADONE,1,138362,0.7227417933
2007,F,80+,METHAMPHETAMINE,0,138362,0
2007,F,80+,MORPHINE,2,138362,1.4454835865
2007,F,80+,OPIATE,1,138362,0.7227417933
2007,F,80+,OXYCODONE,0,138362,0
2007,M,Total,ACETAMINOPHEN,38,3256141,1.1670256294
2007,M,Total,ALCOHOL,139,3256141,4.2688569076
2007,M,Total,ALPRAZOLAM,34,3256141,1.0441808263
2007,M,Total,AMITRIPTYLINE,25,3256141,0.7677800194
2007,M,Total,CITALOPRAM,28,3256141,0.8599136217
2007,M,Total,COCAINE,118,3256141,3.6239216914
2007,M,Total,DIAZEPAM,23,3256141,0.7063576178
2007,M,Total,DIPHENHYDRAMINE,35,3256141,1.0748920271
2007,M,Total,HEROIN,64,3256141,1.9655168495
2007,M,Total,HYDROCODONE,46,3256141,1.4127152356
2007,M,Total,METHADONE,188,3256141,5.7737057455
2007,M,Total,METHAMPHETAMINE,54,3256141,1.6584048418
2007,M,Total,MORPHINE,41,3256141,1.2591592317
2007,M,Total,OPIATE,52,3256141,1.5969824403
2007,M,Total,OXYCODONE,74,3256141,2.2726288573
2007,M,0-9,ACETAMINOPHEN,0,435708,0
2007,M,0-9,ALCOHOL,0,435708,0
2007,M,0-9,ALPRAZOLAM,0,435708,0
2007,M,0-9,AMITRIPTYLINE,0,435708,0
2007,M,0-9,CITALOPRAM,0,435708,0
2007,M,0-9,COCAINE,0,435708,0
2007,M,0-9,DIAZEPAM,0,435708,0
